3345,M,H,US,Y,0307,N,FIL,COM,80S2,NTFN,N,Y,OTH,Y
1925,M,H,US,Y,0307,N,SIM,COM,90S2,LOVE,Y,Y,POL,Y
1925,M,H,TN,Y,0811,N,SIM,COM,80S1,2NDC,Y,Y,POL,Y
2532,M,H,TN,Y,0307,N,FIL,STY,80S1,1STC,N,Y,ACT,N
2532,M,H,CN,Y,0307,N,FIL,STY,90S1,LOVE,N,Y,ACT,Y
1925,M,H,US,Y,0307,Y,OTH,STY,80S2,ONLY,N,Y,SPT,A
4600,M,H,TN,Y,0811,N,FIL,STY,80S1,LOVE,Y,N,POL,Y
1925,F,H,OI,Y,1721,N,SIM,SEN,80S2,1STC,N,Y,SPT,Y
1925,M,H,TN,Y,0307,N,FIL,STY,80S1,LOVE,N,Y,ACT,Y
3345,F,H,OI,Y,1721,N,SIM,STY,70S,ONLY,N,Y,ACT,Y
3345,M,H,TN,Y,1216,Y,SIM,SEN,90S2,ONLY,Y,Y,POL,Y
0712,M,H,TN,Y,0307,N,FIL,STY,70S,ONLY,Y,Y,ACT,A
2532,F,C,MY,Y,1216,N,SIM,STY,90S1,1STC,N,Y,ACT,Y
4600,M,H,TN,Y,0307,N,SIM,STY,RCNT,OTHR,Y,Y,POL,Y
3345,M,H,TN,N,1721,Y,SIM,STY,90S2,NTFN,N,Y,ACT,Y
1925,M,H,TN,Y,1216,N,SIM,STY,70S,1STC,Y,Y,ACT,A
2532,M,H,TN,Y,0811,N,SIM,STY,80S2,LOVE,Y,Y,POL,Y
0712,M,H,TN,Y,0307,N,FIL,STY,70S,ONLY,Y,Y,ACT,A
1925,M,H,MY,Y,0811,N,FIL,STY,80S2,ONLY,N,Y,ACT,Y
1925,M,H,US,Y,0811,N,FIL,STY,90S2,NTFN,Y,N,POL,Y
2532,M,H,US,Y,0811,Y,SIM,STY,90S1,1STC,N,Y,ACT,Y
3345,M,C,TN,Y,0307,Y,FIL,STY,80S1,ONLY,Y,N,POL,Y
1925,M,H,TN,Y,0307,N,FIL,STY,80S2,LOVE,Y,Y,POL,Y
3345,F,H,US,Y,0307,N,FIL,STY,90S1,LOVE,N,Y,ACT,Y
2532,M,H,TN,Y,0307,N,FIL,STY,90S1,LOVE,N,Y,ACT,A
1925,M,H,OI,N,0811,Y,SIM,OTH,80S2,LOVE,N,Y,SPT,Y
1925,M,H,MY,Y,0307,N,SIM,STY,90S2,2NDC,N,Y,ACT,Y
1925,M,H,TN,Y,0307,Y,SIM,OTH,RCNT,LOVE,Y,Y,ACT,Y
1318,M,H,SG,Y,0811,N,FIL,STY,90S1,2NDC,N,Y,ACT,Y
1925,M,H,TN,Y,0307,N,FIL,STY,90S2,LOVE,N,Y,ACT,Y
1925,M,H,TN,Y,0307,N,FIL,STY,90S1,LOVE,Y,Y,POL,Y
3345,F,C,OT,Y,3140,N,OTH,SEN,70S,NTFN,Y,Y,POL,Y
1925,M,H,US,Y,0307,N,SIM,STY,90S1,LOVE,Y,Y,ACT,Y
1925,M,H,TN,Y,1216,N,OTH,STY,RCNT,2NDC,Y,Y,POL,Y
2532,M,H,US,Y,0307,N,FIL,STY,80S2,1STC,N,Y,SPT,Y
1318,M,H,CN,Y,1216,N,FIL,STY,RCNT,ONLY,Y,Y,SPT,Y
2532,M,H,US,Y,0811,N,FIL,STY,90S2,LOVE,Y,Y,POL,Y
2532,M,H,TN,Y,0307,N,SIM,STY,90S1,LOVE,Y,Y,POL,Y
2532,M,M,TN,Y,0307,N,SIM,STY,90S2,LOVE,Y,Y,POL,Y
1925,M,H,US,Y,1216,N,FIL,STY,RCNT,LOVE,Y,Y,ACT,N
2532,M,H,MY,Y,1216,N,SIM,STY,90S2,1STC,N,Y,SPT,N
2532,M,H,US,Y,1216,N,SIM,COM,90S2,LOVE,Y,Y,POL,A
1925,M,H,TN,Y,1216,N,SIM,STY,90S2,ONLY,Y,Y,POL,Y
3345,M,H,TN,Y,0307,N,FAM,STY,70S,ONLY,N,Y,ACT,Y
1925,F,H,US,Y,0811,N,FIL,STY,80S2,LOVE,Y,Y,ACT,Y
1925,M,H,MY,Y,0811,N,FRI,STY,80S2,LOVE,N,Y,ACT,Y
1318,M,H,OI,Y,0307,N,FIL,STY,90S1,LOVE,N,Y,ACT,Y
2532,M,H,UA,Y,0307,Y,SIM,STY,RCNT,LOVE,Y,Y,POL,Y
1925,F,H,OI,N,1721,N,SPI,STY,90S2,LOVE,N,Y,ACT,Y
1925,M,H,TN,Y,0307,N,FIL,STY,70S,ONLY,Y,Y,ACT,Y
4600,M,H,US,Y,0307,N,SIM,STY,90S2,LOVE,N,Y,ACT,N
2532,F,H,US,Y,1216,N,SIM,STY,70S,LOVE,N,Y,OTH,Y
1318,M,H,OT,Y,0307,N,SIM,STY,RCNT,2NDC,N,Y,SPT,Y
1318,M,H,TN,Y,0307,N,SIM,STY,RCNT,LOVE,Y,Y,ACT,Y
2532,M,H,TN,Y,0811,Y,SIM,STY,80S1,LOVE,Y,Y,ACT,Y
3345,M,H,SG,Y,1216,N,SIM,STY,90S1,LOVE,Y,Y,POL,Y
1925,M,H,TN,Y,1216,N,FIL,STY,RCNT,ONLY,Y,Y,ACT,N
1925,M,H,OT,Y,0307,N,OTH,STY,90S2,1STC,Y,Y,SPT,Y
2532,M,H,OI,Y,1216,N,SIM,STY,RCNT,LOVE,Y,Y,ACT,Y
0712,M,H,TN,Y,0307,N,FIL,STY,70S,ONLY,Y,Y,ACT,A
1925,F,C,TN,Y,0307,N,OTH,STY,90S1,LOVE,Y,Y,ACT,Y
1925,M,H,TN,Y,0811,N,FIL,COM,RCNT,LOVE,Y,Y,ACT,Y
1925,M,H,TN,Y,0307,Y,FIL,STY,90S2,ONLY,N,Y,ACT,Y
1318,M,M,TN,Y,1216,N,FIL,STY,90S2,LOVE,N,Y,ACT,Y
3345,M,H,TN,Y,2230,N,FIL,STY,90S2,ONLY,Y,Y,ACT,Y
2532,F,H,OT,Y,1721,N,FIL,STY,90S1,1STC,Y,Y,POL,Y
1925,M,H,TN,Y,0811,N,SIM,STY,90S1,ONLY,N,Y,ACT,Y
1925,M,H,TN,Y,1216,N,SIM,STY,90S1,LOVE,Y,Y,ACT,Y
1318,M,H,CN,Y,0307,N,OTH,STY,90S1,1STC,N,Y,ACT,Y
1925,M,H,TN,Y,2230,N,SIM,COM,90S2,LOVE,N,Y,ACT,A
1318,M,H,TN,Y,0307,N,SIM,STY,90S1,LOVE,N,Y,ACT,Y
1925,M,H,TN,Y,0307,N,SIM,STY,90S2,LOVE,Y,Y,POL,Y
1925,M,H,TN,Y,0307,N,FIL,STY,70S,ONLY,N,Y,ACT,A
2532,M,H,TN,Y,1216,N,SIM,COM,RCNT,LOVE,Y,Y,ACT,Y
1925,F,H,TN,Y,0307,N,SIM,STY,90S2,LOVE,N,Y,ACT,Y
1925,M,H,TN,Y,0307,N,SIM,STY,80S2,1STC,N,Y,ACT,N
0712,M,H,TN,Y,0307,N,FIL,STY,70S,ONLY,Y,Y,ACT,A
1925,M,C,TN,Y,0307,N,FIL,STY,90S2,ONLY,Y,Y,POL,Y
4600,M,H,TN,Y,1216,N,SIM,STY,80S1,ONLY,N,Y,ACT,Y
1925,M,C,TN,Y,0307,N,SIM,STY,90S2,1STC,Y,Y,POL,Y
2532,M,H,OI,Y,2230,N,FIL,STY,RCNT,LOVE,N,Y,ACT,Y
1925,M,O,TN,Y,1721,N,FRI,STY,90S2,ONLY,Y,Y,POL,Y
1925,M,H,TN,Y,0307,Y,FIL,STY,70S,ONLY,N,Y,ACT,Y
1925,M,H,TN,Y,0307,N,SIM,STY,90S2,1STC,Y,Y,POL,N
3345,M,H,TN,Y,4150,N,FRI,STY,RCNT,ONLY,Y,Y,ACT,A
0712,M,H,TN,Y,0307,Y,SIM,FIG,90S1,ONLY,Y,Y,POL,A
1925,M,H,TN,Y,0307,N,SIM,STY,70S,ONLY,Y,Y,ACT,Y
1925,F,C,MY,Y,0307,N,FIL,STY,90S1,LOVE,N,Y,ACT,Y
2532,M,H,TN,Y,0307,N,FIL,STY,70S,ONLY,N,Y,ACT,A
1318,M,H,TN,Y,0307,N,FIL,STY,90S2,LOVE,N,Y,SPT,Y
1925,M,C,TN,Y,0307,Y,FAM,STY,80S2,LOVE,Y,Y,POL,Y
1925,M,H,US,Y,1216,N,FRI,STY,90S1,LOVE,Y,Y,ACT,Y
2532,M,H,TN,Y,0307,N,FIL,STY,90S1,LOVE,Y,Y,POL,Y
1925,M,H,TN,Y,0307,N,SIM,STY,80S1,ONLY,Y,Y,POL,A
1925,M,H,MY,Y,0811,N,SIM,STY,90S2,LOVE,N,Y,SPT,Y
3345,M,H,TN,Y,0307,N,FIL,STY,90S2,ONLY,Y,Y,POL,Y
1318,M,H,TN,Y,0811,N,SIM,COM,90S1,ONLY,N,Y,ACT,Y
3345,M,H,TN,Y,1216,N,SIM,STY,RCNT,ONLY,Y,Y,POL,A
1925,M,H,TN,Y,0307,N,SIM,COM,80S2,LOVE,Y,Y,POL,Y
2532,M,H,OI,Y,0307,Y,OTH,OTH,RCNT,LOVE,Y,Y,OTH,Y
1925,M,H,TN,Y,0307,N,SIM,FIG,90S2,ONLY,Y,Y,POL,Y
2532,M,H,TN,Y,0811,N,SIM,STY,90S1,ONLY,Y,Y,POL,Y
1925,M,H,TN,Y,0307,N,SIM,COM,80S1,LOVE,Y,Y,POL,Y
1318,M,H,OI,N,0307,N,SIM,FIG,RCNT,1STC,Y,Y,POL,Y
2532,M,O,JP,Y,0307,N,FIL,STY,80S2,LOVE,N,Y,ACT,Y
1925,M,M,TN,Y,1216,Y,SIM,STY,RCNT,LOVE,N,Y,ACT,Y
4600,M,H,TN,Y,1216,N,SIM,STY,90S1,LOVE,N,Y,ACT,Y
2532,M,H,UA,Y,1216,Y,GEN,COM,80S2,1STC,N,Y,ACT,Y
1925,M,H,TN,Y,0307,N,FIL,STY,90S1,LOVE,Y,Y,POL,Y
2532,M,H,TN,Y,0811,N,SPI,STY,90S2,LOVE,N,Y,SPT,Y
1925,M,H,TN,Y,0307,Y,SIM,STY,80S1,LOVE,N,Y,SPT,Y
1925,M,H,OI,N,1216,N,SIM,STY,90S1,LOVE,Y,Y,ACT,Y
3345,M,H,TN,Y,1721,N,FIL,STY,90S2,1STC,N,Y,ACT,Y
1925,M,H,TN,Y,0307,N,SIM,STY,90S2,LOVE,Y,Y,POL,Y
1925,M,H,TN,Y,0307,N,FIL,STY,80S2,LOVE,Y,Y,ACT,A
2532,M,C,TN,Y,1721,N,SIM,STY,90S2,1STC,N,Y,ACT,A
2532,M,H,TN,Y,0307,N,SIM,STY,RCNT,LOVE,Y,Y,POL,A
1925,M,H,TN,Y,0307,Y,SPI,STY,70S,ONLY,Y,Y,POL,Y
2532,M,C,TN,Y,0811,N,SIM,SEN,90S2,ONLY,Y,Y,POL,Y
3345,M,H,TN,Y,1216,N,SIM,COM,80S2,1STC,Y,Y,POL,N
1925,M,H,TN,Y,1216,N,SIM,STY,70S,ONLY,Y,Y,ACT,Y
1925,M,H,MY,Y,0811,N,SIM,COM,90S1,NTFN,N,Y,OTH,Y
2532,M,H,TN,Y,0811,N,FIL,COM,90S1,LOVE,Y,Y,POL,Y
1925,M,H,TN,Y,0307,N,SIM,STY,80S2,ONLY,Y,Y,POL,Y
1925,M,H,TN,Y,0307,N,FIL,STY,70S,2NDC,Y,Y,ACT,A
1925,M,H,TN,Y,0307,N,SIM,STY,70S,ONLY,N,Y,ACT,A
2532,M,H,TN,Y,1216,N,SIM,STY,70S,LOVE,Y,Y,POL,N
1925,F,H,TN,Y,1216,N,SIM,STY,90S1,LOVE,N,Y,SPT,Y
1318,M,H,TN,Y,0307,N,SIM,STY,70S,ONLY,N,Y,ACT,N
3345,M,H,TN,Y,0307,Y,SIM,STY,90S1,1STC,Y,Y,POL,Y
2532,M,H,TN,Y,0307,N,SIM,STY,80S1,ONLY,Y,Y,POL,Y
1925,M,C,TN,Y,0811,Y,SIM,STY,80S2,ONLY,Y,Y,ACT,Y
1925,M,H,TN,Y,1216,N,SIM,STY,90S2,LOVE,N,Y,ACT,Y
1925,M,C,CN,Y,0307,N,OTH,COM,90S2,LOVE,Y,Y,POL,A
1318,M,H,OI,N,1216,N,FIL,STY,80S2,LOVE,Y,Y,ACT,Y
1925,M,H,TN,Y,0307,N,SIM,STY,90S1,ONLY,Y,Y,POL,Y
4600,M,H,TN,Y,0307,N,SIM,STY,90S2,LOVE,N,Y,ACT,N
1925,M,M,SG,Y,0307,N,SIM,STY,70S,1STC,N,Y,OTH,Y
2532,M,H,TN,Y,1216,N,SPI,COM,90S2,NTFN,Y,Y,ACT,Y
1318,M,C,OT,Y,0811,N,GEN,STY,90S1,LOVE,N,Y,OTH,Y
0712,M,H,TN,Y,0307,N,FIL,STY,70S,ONLY,Y,Y,ACT,A
1925,M,H,TN,Y,0307,N,SIM,STY,90S1,ONLY,N,Y,ACT,Y
2532,M,H,TN,Y,0307,N,SIM,STY,80S1,LOVE,N,Y,ACT,Y
1925,M,C,TN,Y,0811,Y,SIM,STY,80S2,ONLY,Y,Y,POL,A
1925,M,H,US,Y,0307,N,OTH,COM,80S1,NTFN,N,Y,ACT,N
3345,M,H,OT,Y,1216,Y,SIM,STY,80S1,LOVE,Y,Y,ACT,Y
1925,M,H,TN,Y,0811,Y,SIM,STY,90S1,1STC,N,Y,SPT,Y
1925,M,H,TN,Y,0307,N,SPI,STY,80S1,ONLY,Y,N,POL,Y
1925,M,H,TN,Y,0307,N,SIM,STY,70S,ONLY,N,Y,ACT,N
3345,M,H,OI,Y,1216,N,OTH,STY,90S1,LOVE,Y,Y,POL,A
0712,M,H,FR,Y,2230,Y,SIM,COM,90S2,LOVE,Y,Y,ACT,N
1318,M,H,CN,Y,0307,N,OTH,STY,RCNT,1STC,Y,Y,POL,Y
1925,M,H,OI,Y,0307,N,SIM,STY,90S1,ONLY,N,Y,ACT,Y
1925,M,H,OI,Y,0307,N,FRI,STY,90S1,1STC,Y,Y,POL,Y
3345,M,H,TN,Y,0307,Y,SIM,FIG,80S1,ONLY,Y,Y,POL,A
2532,M,H,OI,Y,1721,N,SIM,COM,90S1,1STC,N,Y,ACT,Y
2532,M,H,TN,Y,1721,Y,SIM,STY,RCNT,LOVE,N,Y,ACT,Y
1925,M,H,US,Y,0811,Y,FIL,STY,90S1,LOVE,N,Y,ACT,Y
4600,M,H,US,Y,2230,N,SPI,COM,90S1,2NDC,N,Y,SPT,Y
1925,M,H,TN,Y,0811,N,SIM,STY,90S1,LOVE,Y,Y,POL,Y
1318,M,H,OT,Y,1216,N,FIL,STY,90S2,1STC,Y,Y,ACT,Y
1925,M,H,TN,Y,0307,N,SIM,STY,70S,LOVE,Y,Y,POL,Y
2532,M,H,GM,Y,1216,N,SIM,STY,80S2,1STC,Y,Y,POL,Y
3345,M,C,TN,Y,0811,Y,FIL,COM,RCNT,LOVE,N,Y,OTH,A
1925,M,H,TN,Y,1216,N,FIL,STY,80S1,LOVE,N,Y,ACT,Y
2532,M,H,TN,Y,0307,N,SIM,STY,80S2,1STC,N,Y,ACT,Y
0712,M,H,TN,Y,0307,N,FIL,STY,70S,ONLY,Y,Y,ACT,A
2532,M,H,TN,Y,0307,N,SIM,STY,90S2,LOVE,N,Y,ACT,Y
1318,M,H,MY,Y,0307,Y,OTH,STY,80S2,ONLY,Y,Y,ACT,Y
1318,F,H,MY,Y,0307,N,FIL,STY,RCNT,LOVE,N,Y,ACT,Y
0712,M,H,TN,Y,0307,N,FIL,STY,70S,ONLY,Y,Y,SPT,A
2532,M,H,TN,Y,0307,N,SIM,STY,70S,ONLY,N,Y,SPT,Y
1925,M,H,TN,Y,0307,N,SIM,STY,90S1,ONLY,N,Y,ACT,Y
0712,F,H,MY,N,0307,N,FIL,STY,RCNT,LOVE,N,Y,SPT,Y
2532,M,H,OI,Y,0307,N,SIM,STY,80S1,LOVE,N,Y,SPT,Y
3345,M,H,TN,Y,0307,N,SIM,STY,90S2,LOVE,Y,Y,POL,Y
2532,M,H,US,Y,0811,N,OTH,STY,90S1,1STC,N,Y,ACT,Y
2532,M,H,TN,Y,0307,N,SIM,STY,70S,1STC,N,N,OTH,Y
1925,M,H,OI,N,1721,Y,FIL,STY,RCNT,LOVE,Y,Y,ACT,A
2532,M,H,TN,Y,0307,N,SIM,COM,90S2,LOVE,Y,Y,ACT,Y
3345,M,H,US,Y,0811,Y,SPI,STY,90S1,LOVE,Y,Y,ACT,Y
4600,M,H,TN,Y,0307,N,GEN,SEN,70S,ONLY,Y,Y,ACT,A
1925,M,H,TN,Y,0811,N,SIM,STY,90S1,ONLY,N,Y,ACT,Y
3345,M,H,TN,Y,1216,N,SIM,STY,90S2,ONLY,Y,Y,POL,Y
1318,M,H,TN,Y,0307,Y,SIM,COM,RCNT,1STC,N,Y,ACT,Y
2532,M,M,TN,Y,1216,Y,SIM,STY,90S2,ONLY,Y,Y,POL,Y
3345,M,H,TN,Y,0811,N,SIM,SEN,90S1,LOVE,Y,Y,POL,Y
2532,M,M,MY,Y,0307,N,SIM,STY,90S2,LOVE,N,Y,ACT,Y
1925,M,H,MY,Y,0811,N,SPI,COM,90S2,1STC,N,Y,ACT,Y
3345,M,H,TN,Y,0811,N,SPI,SEN,80S2,ONLY,Y,Y,POL,Y
2532,F,H,UA,Y,0811,N,SIM,COM,RCNT,LOVE,Y,Y,ACT,Y
2532,M,H,TN,Y,0811,Y,SIM,COM,90S1,1STC,N,Y,SPT,Y
1925,M,C,TN,Y,0811,N,SIM,SEN,70S,ONLY,Y,Y,POL,Y
1925,M,H,TN,Y,0307,N,SIM,STY,RCNT,LOVE,Y,Y,POL,Y
1925,M,H,TN,Y,0811,N,FIL,STY,90S1,LOVE,Y,Y,ACT,Y
1318,M,H,TN,Y,0307,N,FIL,STY,90S2,1STC,Y,Y,ACT,Y
1925,M,H,TN,Y,0307,Y,SIM,STY,RCNT,ONLY,N,Y,ACT,Y
2532,M,C,TN,Y,0811,N,SIM,STY,70S,1STC,N,Y,ACT,A
2532,M,H,TN,Y,0307,N,SIM,COM,90S2,LOVE,Y,Y,SPT,Y
1925,M,H,US,Y,0307,N,FIL,STY,90S1,1STC,N,Y,ACT,A
3345,M,H,TN,Y,1721,N,FIL,STY,80S2,ONLY,N,Y,ACT,A
2532,M,H,TN,Y,0307,N,SIM,FIG,80S1,ONLY,N,Y,ACT,Y
2532,M,H,OI,Y,1216,N,SIM,STY,80S2,LOVE,Y,Y,POL,N
2532,M,C,OT,Y,0307,N,FIL,SEN,RCNT,ONLY,N,Y,ACT,Y
1925,M,H,TN,Y,1216,N,SIM,FIG,RCNT,ONLY,Y,Y,ACT,Y
1318,F,C,CN,Y,1216,N,SIM,OTH,70S,2NDC,N,Y,ACT,Y
2532,M,C,TN,Y,0307,N,FRI,SEN,70S,LOVE,N,Y,SPT,Y
1925,M,H,TN,Y,0307,N,FIL,STY,90S2,LOVE,Y,Y,POL,Y
1318,M,H,TN,Y,0811,N,FAM,STY,90S2,ONLY,N,Y,ACT,Y
1925,M,H,TN,Y,0307,Y,SIM,STY,80S1,LOVE,Y,Y,POL,N
1925,F,H,MY,Y,0811,N,SIM,STY,90S2,LOVE,N,Y,SPT,A
1925,M,H,OI,Y,0811,N,FIL,STY,RCNT,1STC,N,Y,ACT,Y
2532,M,H,TN,Y,1721,Y,SIM,STY,80S2,1STC,N,Y,ACT,N
1925,M,H,TN,Y,0811,Y,SIM,COM,80S2,LOVE,Y,Y,ACT,Y
2532,M,H,TN,Y,0811,Y,SIM,COM,70S,LOVE,N,Y,SPT,Y
1925,M,H,MY,Y,0307,N,SIM,STY,80S1,1STC,N,Y,ACT,Y
1318,M,H,TN,Y,0307,N,SIM,STY,90S2,LOVE,N,Y,SPT,Y
2532,M,M,TN,Y,1216,N,FIL,SEN,80S2,LOVE,Y,N,POL,Y
1925,M,H,TN,Y,0307,Y,FIL,STY,90S2,LOVE,N,Y,ACT,Y
2532,M,H,MY,Y,1216,N,OTH,STY,70S,LOVE,N,Y,SPT,Y
3345,M,C,UA,Y,0811,N,SIM,STY,80S2,LOVE,Y,Y,ACT,Y
1925,M,H,MY,Y,0307,N,SPI,STY,RCNT,1STC,N,Y,SPT,Y
1318,M,H,MY,Y,0811,Y,FRI,STY,80S1,ONLY,Y,Y,OTH,Y
2532,M,H,TN,Y,1721,N,SPI,SEN,RCNT,NTFN,N,Y,ACT,Y
2532,M,H,US,Y,0307,N,FIL,STY,80S2,ONLY,N,Y,ACT,Y
2532,M,H,OI,Y,1216,N,SIM,STY,90S1,1STC,N,Y,ACT,Y
1925,M,H,OI,Y,0307,Y,FIL,STY,80S1,1STC,N,Y,ACT,A
2532,M,H,MY,Y,0811,N,FIL,STY,70S,1STC,N,Y,ACT,A
0712,M,H,TN,Y,2230,Y,FRI,STY,80S2,ONLY,Y,Y,ACT,Y
1925,M,H,OI,Y,1216,N,FAM,STY,90S2,ONLY,Y,Y,ACT,Y
2532,M,H,TN,Y,0307,Y,SPI,STY,90S2,ONLY,Y,Y,POL,Y
3345,F,H,TN,Y,0811,N,GEN,STY,RCNT,LOVE,Y,N,POL,N
2532,M,H,US,Y,0811,Y,SIM,COM,90S2,LOVE,N,Y,ACT,Y
2532,M,H,TN,Y,0307,N,SIM,STY,80S2,LOVE,Y,Y,SPT,Y
2532,M,M,OI,Y,0811,N,FIL,STY,90S1,LOVE,Y,Y,ACT,N
1925,M,H,MY,Y,0307,N,SIM,STY,90S2,1STC,N,Y,ACT,Y
2532,M,H,US,Y,0307,N,SIM,STY,RCNT,LOVE,N,Y,SPT,Y
2532,M,M,SL,Y,0307,N,FIL,STY,80S2,1STC,Y,Y,ACT,Y
3345,M,H,TN,Y,0811,Y,SPI,STY,70S,ONLY,N,Y,ACT,Y
0712,M,H,TN,Y,0307,N,FIL,STY,70S,ONLY,Y,Y,POL,A
0712,F,H,OI,Y,0307,N,SIM,COM,70S,ONLY,N,Y,SPT,Y
1318,M,H,OT,Y,0811,N,FAM,STY,RCNT,ONLY,Y,Y,ACT,Y
1925,M,H,TN,Y,0307,Y,SPI,STY,RCNT,ONLY,N,Y,ACT,Y
2532,M,H,TN,Y,1216,N,FIL,STY,70S,ONLY,Y,Y,ACT,A
1925,M,O,TN,Y,0307,N,FRI,STY,RCNT,2NDC,Y,N,POL,A
2532,M,H,TN,Y,0811,N,SIM,STY,80S1,LOVE,Y,Y,POL,Y
1925,F,H,OT,Y,0811,N,SIM,STY,90S1,LOVE,N,Y,SPT,A
1925,F,H,US,Y,0307,N,SIM,SEN,90S2,NTFN,N,Y,ACT,Y
1925,M,H,TN,Y,0307,N,SPI,STY,90S1,LOVE,Y,Y,ACT,Y
1925,M,H,TN,Y,0307,N,FIL,STY,90S2,LOVE,N,Y,ACT,Y
0712,M,H,TN,Y,1216,Y,FIL,FIG,90S1,1STC,N,Y,SPT,Y
2532,M,H,TN,Y,1216,N,OTH,STY,70S,LOVE,Y,Y,SPT,Y
2532,M,H,MY,Y,2230,N,SIM,STY,80S1,LOVE,N,Y,ACT,Y
2532,F,H,TN,Y,0811,N,SIM,OTH,80S2,NTFN,Y,Y,POL,N
1925,M,H,TN,Y,0307,Y,SIM,STY,90S1,1STC,Y,Y,POL,Y
1318,M,H,TN,Y,1721,Y,SPI,SEN,70S,ONLY,Y,Y,ACT,A
2532,M,O,MY,Y,0307,Y,SIM,STY,90S2,LOVE,N,Y,SPT,Y
1925,M,H,TN,Y,1216,N,FRI,COM,90S2,1STC,N,Y,ACT,Y
1925,M,H,TN,Y,0307,Y,GEN,STY,90S2,ONLY,N,Y,ACT,A
1318,M,H,SL,Y,0307,N,FIL,SEN,RCNT,1STC,Y,Y,ACT,Y
1925,M,H,US,Y,0307,N,FIL,STY,90S2,1STC,N,Y,ACT,N
1925,M,H,TN,Y,0307,N,FIL,STY,90S2,1STC,Y,Y,POL,Y
1925,M,H,CN,Y,1216,Y,FIL,STY,90S1,1STC,N,Y,ACT,Y
1925,M,C,OI,N,0811,Y,SIM,STY,RCNT,1STC,N,Y,ACT,N
1925,M,H,MY,Y,1721,N,SIM,STY,90S2,1STC,N,Y,ACT,Y
1925,M,H,OI,Y,0811,N,SIM,COM,90S1,LOVE,N,Y,ACT,Y
1925,M,C,TN,Y,0307,Y,SIM,STY,80S2,2NDC,N,Y,ACT,Y
2532,M,H,US,Y,0307,N,SIM,STY,80S1,LOVE,N,Y,ACT,A
0712,M,H,TN,Y,0307,N,FIL,STY,70S,ONLY,Y,Y,ACT,A
2532,M,H,TN,Y,1216,N,SIM,SEN,80S2,1STC,N,Y,SPT,Y
3345,M,H,TN,Y,1216,Y,SIM,COM,90S2,ONLY,N,Y,ACT,Y
2532,M,H,TN,Y,0811,N,SIM,STY,90S1,LOVE,Y,Y,ACT,Y
1925,M,C,TN,Y,0811,N,FIL,STY,RCNT,LOVE,Y,Y,POL,Y
1925,M,H,TN,Y,0307,N,GEN,COM,90S1,LOVE,Y,Y,POL,Y
1925,M,H,TN,Y,0811,N,FIL,STY,90S2,1STC,Y,Y,ACT,Y
1925,M,H,OT,Y,1216,N,SIM,STY,80S1,NTFN,Y,Y,POL,Y
1925,M,H,TN,Y,0307,N,SIM,STY,80S2,LOVE,N,Y,OTH,Y
1925,M,H,OI,Y,0307,N,SIM,STY,80S2,LOVE,Y,Y,ACT,Y
1925,M,H,TN,Y,0307,Y,GEN,STY,80S2,ONLY,N,Y,ACT,Y
2532,M,H,US,Y,0307,N,SIM,STY,90S2,1STC,N,Y,ACT,A
1925,M,C,TN,Y,0307,N,SIM,SEN,90S1,LOVE,Y,Y,POL,Y
1925,M,H,MY,Y,0811,N,FIL,STY,90S2,LOVE,N,Y,ACT,Y
3345,M,H,TN,Y,1721,N,SIM,OTH,70S,1STC,Y,Y,POL,N
1925,M,H,TN,Y,0307,N,SIM,STY,80S1,1STC,N,Y,ACT,Y
0712,M,H,SG,Y,0307,Y,FIL,STY,90S2,1STC,Y,Y,ACT,Y
3345,M,H,OI,Y,1721,N,FIL,STY,RCNT,LOVE,Y,Y,POL,A
1925,M,H,TN,Y,0307,N,SIM,STY,80S2,LOVE,Y,Y,POL,Y
2532,M,H,OI,Y,1721,N,OTH,STY,RCNT,1STC,N,Y,SPT,A
1925,M,H,TN,Y,0307,N,SIM,FIG,90S1,1STC,Y,Y,ACT,Y
1925,M,H,MY,Y,0307,Y,FIL,STY,RCNT,LOVE,N,Y,ACT,Y
2532,M,H,OI,Y,1721,Y,SIM,STY,RCNT,LOVE,N,Y,SPT,Y
1925,M,H,TN,Y,0811,N,FIL,STY,90S1,ONLY,Y,Y,ACT,A
1925,M,H,TN,Y,0307,N,SIM,STY,70S,LOVE,Y,Y,POL,Y
2532,M,H,OT,Y,1216,N,SIM,STY,80S2,LOVE,Y,Y,ACT,Y
3345,M,H,TN,Y,0307,N,FIL,STY,80S2,LOVE,N,Y,POL,Y
1925,M,H,TN,Y,0307,N,SIM,STY,90S1,LOVE,N,Y,ACT,Y
1925,M,H,OI,Y,0811,N,SIM,STY,RCNT,1STC,Y,Y,ACT,Y
2532,M,H,US,Y,0811,Y,SPI,STY,70S,LOVE,Y,Y,ACT,Y
0712,M,H,MY,Y,0811,N,SPI,STY,80S2,LOVE,Y,Y,POL,A
1925,M,H,TN,Y,0811,N,SPI,STY,80S1,LOVE,Y,Y,POL,Y
0712,M,H,TN,Y,0307,N,FIL,STY,70S,ONLY,Y,Y,ACT,A
2532,M,H,TN,Y,1216,N,SIM,STY,90S2,ONLY,N,Y,ACT,N
1925,M,H,US,Y,0307,N,SIM,STY,90S2,1STC,Y,Y,ACT,Y
3345,M,C,FR,Y,1216,N,FIL,COM,80S2,1STC,Y,Y,ACT,Y
